2019-07-16 12:55:48,1563274548,4402556,58700746.7,2526.3
2019-07-16 12:56:08,1563274568,4402557,58700760.0,2400.0
2019-07-16 12:56:41,1563274601,4402558,58700773.3,1454.5
2019-07-16 12:57:47,1563274667,4402559,58700786.7,727.3
2019-07-16 12:58:35,1563274715,4402560,58700800.0,1000.0
2019-07-16 12:59:22,1563274762,4402561,58700813.3,1021.3
2019-07-16 13:00:19,1563274819,4402562,58700826.7,842.1
2019-07-16 13:01:25,1563274885,4402563,58700840.0,727.3
2019-07-16 13:02:12,1563274932,4402564,58700853.3,1021.3
2019-07-16 13:03:00,1563274980,4402565,58700866.7,1000.0
2019-07-16 13:03:26,1563275006,4402566,58700880.0,1846.2
2019-07-16 13:03:45,1563275025,4402567,58700893.3,2526.3
2019-07-16 13:04:04,1563275044,4402568,58700906.7,2526.3
2019-07-16 13:04:22,1563275062,4402569,58700920.0,2666.7
2019-07-16 13:04:44,1563275084,4402570,58700933.3,2181.8
2019-07-16 13:05:05,1563275105,4402571,58700946.7,2285.7
2019-07-16 13:05:18,1563275118,4402572,58700960.0,3692.3
2019-07-16 13:05:30,1563275130,4402573,58700973.3,4000.0
2019-07-16 13:05:41,1563275141,4402574,58700986.7,4363.6
2019-07-16 13:05:53,1563275153,4402575,58701000.0,4000.0
2019-07-16 13:06:06,1563275166,4402576,58701013.3,3692.3
2019-07-16 13:06:17,1563275177,4402577,58701026.7,4363.6
2019-07-16 13:06:28,1563275188,4402578,58701040.0,4363.6
2019-07-16 13:06:41,1563275201,4402579,58701053.3,3692.3
2019-07-16 13:06:53,1563275213,4402580,58701066.7,4000.0
2019-07-16 13:07:05,1563275225,4402581,58701080.0,4000.0
2019-07-16 13:07:18,1563275238,4402582,58701093.3,3692.3
2019-07-16 13:07:29,1563275249,4402583,58701106.7,4363.6
2019-07-16 13:07:42,1563275262,4402584,58701120.0,3692.3
2019-07-16 13:07:58,1563275278,4402585,58701133.3,3000.0
2019-07-16 13:08:21,1563275301,4402586,58701146.7,2087.0
